name,MEe,Ered,a_n,a_n_std,mobN,mobN_std,eesd,bulk
Bolsig,0.05026,0.0344351485056914,,,2.017e+25,,One Takes All,True
Bolsig,0.05084,0.0356117422638746,,,1.9999999999999998e+25,,One Takes All,True
Bolsig,0.05339,0.0406900038144356,,,1.9309999999999998e+25,,One Takes All,True
Bolsig,0.05375,0.041401749064247,,,1.9219999999999999e+25,,One Takes All,True
Bolsig,0.05719,0.0480810010197903,,,1.8389999999999996e+25,,One Takes All,True
Bolsig,0.05722,0.0481331357752106,,,1.8389999999999996e+25,,One Takes All,True
Bolsig,0.06131,0.0559589585444727,,,1.7519999999999998e+25,,One Takes All,True
Bolsig,0.06176,0.0568145107483358,,,1.7439999999999996e+25,,One Takes All,True
Bolsig,0.06612,0.0650571584616089,,,1.6639999999999997e+25,,One Takes All,True
Bolsig,0.06722,0.0671343891164862,,,1.6459999999999997e+25,,One Takes All,True
Bolsig,0.07175,0.0756346075264287,,,1.5749999999999997e+25,,One Takes All,True
Bolsig,0.07372,0.0793287866546627,,,1.547e+25,,One Takes All,True
Bolsig,0.07831,0.0879318124392523,,,1.4869999999999998e+25,,One Takes All,True
Bolsig,0.08141,0.0937381940153173,,,1.4499999999999997e+25,,One Takes All,True
Bolsig,0.08595,0.1022283831663975,,,1.4e+25,,One Takes All,True
Bolsig,0.09052,0.1107649491161959,,,1.3549999999999998e+25,,One Takes All,True
Bolsig,0.09485,0.1188493906233948,,,1.316e+25,,One Takes All,True
Bolsig,0.1013,0.1308844711762707,,,1.264e+25,,One Takes All,True
Bolsig,0.1052,0.1381727580349254,,,1.235e+25,,One Takes All,True
Bolsig,0.1141,0.1546585353198812,,,1.177e+25,,One Takes All,True
Bolsig,0.1173,0.160637854033893,,,1.1569999999999997e+25,,One Takes All,True
Bolsig,0.1292,0.1827509584011484,,,1.0939999999999997e+25,,One Takes All,True
Bolsig,0.1314,0.1867554828868063,,,1.0829999999999998e+25,,One Takes All,True
Bolsig,0.1471,0.2159461340265582,,,1.015e+25,,One Takes All,True
Bolsig,0.1478,0.2171194990000637,,,1.013e+25,,One Takes All,True
Bolsig,0.1668,0.2524203097941228,,,9.453e+24,,One Takes All,True
Bolsig,0.1683,0.2551709343086173,,,9.405999999999999e+24,,One Takes All,True
Bolsig,0.1889,0.2934605739696471,,,8.815e+24,,One Takes All,True
Bolsig,0.1932,0.3015205898889802,,,8.703999999999999e+24,,One Takes All,True
Bolsig,0.2145,0.3411734521078537,,,8.210999999999999e+24,,One Takes All,True
Bolsig,0.2225,0.3562892708502668,,,8.042999999999999e+24,,One Takes All,True
Bolsig,0.2441,0.3966438245814555,,,7.639999999999999e+24,,One Takes All,True
Bolsig,0.257,0.4210062223934854,,,7.422999999999999e+24,,One Takes All,True
Bolsig,0.2783,0.4611329592223649,,,7.103e+24,,One Takes All,True
Bolsig,0.2975,0.4974784642575492,,,6.843999999999999e+24,,One Takes All,True
Bolsig,0.3179,0.5361071896318065,,,6.597999999999999e+24,,One Takes All,True
Bolsig,0.3451,0.5878412461294763,,,6.305999999999999e+24,,One Takes All,True
Bolsig,0.3637,0.6232712562112048,,,6.126e+24,,One Takes All,True
Bolsig,0.401,0.6946176678557828,,,5.805999999999999e+24,,One Takes All,True
Bolsig,0.4166,0.7246070680116948,,,5.685e+24,,One Takes All,True
Bolsig,0.4666,0.8207891291641924,,,5.342e+24,,One Takes All,True
Bolsig,0.4779,0.8424187667569616,,,5.273e+24,,One Takes All,True
Bolsig,0.5439,0.969878575985181,,,4.913999999999998e+24,,One Takes All,True
Bolsig,0.5488,0.9793851176909392,,,4.89e+24,,One Takes All,True
Bolsig,0.6311,1.1386204184969484,,,4.5349999999999994e+24,,One Takes All,True
Bolsig,0.6349,1.1460488677681648,,,4.5209999999999996e+24,,One Takes All,True
Bolsig,0.7268,1.3237453112160558,,,4.207e+24,,One Takes All,True
Bolsig,0.7425,1.3542190123939437,,,4.159e+24,,One Takes All,True
Bolsig,0.8383,1.5389691072637206,,,3.9029999999999993e+24,,One Takes All,True
Bolsig,0.8702,1.6002015141820354,,,3.828999999999999e+24,,One Takes All,True
Bolsig,0.9688,1.7891854974249872,,,3.624e+24,,One Takes All,True
Bolsig,1.022,1.8908646700092149,,,3.528e+24,,One Takes All,True
Bolsig,1.122,2.080083823051906,,,3.3679999999999993e+24,,One Takes All,True
Bolsig,1.204,2.2343243451539005,,,3.2539999999999994e+24,,One Takes All,True
Bolsig,1.303,2.4182784385125697,,,3.1339999999999993e+24,,One Takes All,True
Bolsig,1.424,2.640170583610871,,,3.0069999999999996e+24,,One Takes All,True
Bolsig,1.519,2.811459106294324,,,2.920999999999999e+24,,One Takes All,True
Bolsig,1.693,3.11973538026506,,,2.7859999999999993e+24,,One Takes All,True
Bolsig,1.779,3.268565844397571,,,2.729e+24,,One Takes All,True
Bolsig,2.026,3.6864090916301344,,,2.591e+24,,One Takes All,True
Bolsig,2.096,3.799992201645056,,,2.558e+24,,One Takes All,True
Bolsig,2.449,4.356014319938478,,,2.4219999999999995e+24,,One Takes All,True
Bolsig,2.49,4.417821582916486,,,2.4089999999999997e+24,,One Takes All,True
Bolsig,2.994,5.13610199779714,,,2.285e+24,,One Takes All,True
Bolsig,3.003,5.1472477101336525,,,2.2839999999999998e+24,,One Takes All,True
Bolsig,3.638,5.97116547978856,,,2.193e+24,,One Takes All,True
Bolsig,3.725,6.082201995573401,,,2.1839999999999996e+24,,One Takes All,True
Bolsig,4.381,6.941999438934585,,,2.1389999999999997e+24,,One Takes All,True
Bolsig,4.554,7.1869828689469815,,,2.133e+24,,One Takes All,True
Bolsig,5.094,8.070678391561584,,,2.1229999999999999e+24,,One Takes All,True
Bolsig,5.307,8.492437902609927,,,2.1239999999999996e+24,,One Takes All,True
Bolsig,5.672,9.38286588366764,,,2.1309999999999998e+24,,One Takes All,True
Bolsig,5.881,10.035017871171403,,,2.138e+24,,One Takes All,True
Bolsig,6.107,10.90839802053613,,,2.1479999999999996e+24,,One Takes All,True
Bolsig,6.301,11.85779452609026,,,2.159e+24,,One Takes All,True
Bolsig,6.441,12.681961870686328,,,2.1679999999999995e+24,,One Takes All,True
Bolsig,6.627,14.01166324047242,,,2.1819999999999993e+24,,One Takes All,True
Bolsig,6.717,14.74388416949579,,,2.1899999999999998e+24,,One Takes All,True
Bolsig,6.91,16.55676410418786,,,2.2089999999999997e+24,,One Takes All,True
Bolsig,6.967,17.141048255788846,,,2.2149999999999998e+24,,One Takes All,True
Bolsig,7.18,19.564161148971525,,,2.2419999999999996e+24,,One Takes All,True
Bolsig,7.211,19.927960090406064,,,2.246e+24,,One Takes All,True
Bolsig,7.458,23.117826590650804,,,2.2839999999999998e+24,,One Takes All,True
Bolsig,7.461,23.167987595548656,,,2.2839999999999998e+24,,One Takes All,True
Bolsig,7.729,26.934801494604915,,,2.3329999999999996e+24,,One Takes All,True
Bolsig,7.755,27.31698549229627,,,2.3379999999999997e+24,,One Takes All,True
Bolsig,8.022,31.31405041382018,,,2.3939999999999997e+24,,One Takes All,True
Bolsig,8.084,32.278886315727725,,,2.4069999999999994e+24,,One Takes All,True
Bolsig,8.346,36.40530833374367,,,2.468e+24,,One Takes All,True
Bolsig,8.454,38.14207472041565,,,2.493e+24,,One Takes All,True
Bolsig,8.709,42.32433867098893,,,2.5559999999999994e+24,,One Takes All,True
Bolsig,8.874,45.07026202043782,,,2.597999999999999e+24,,One Takes All,True
Bolsig,9.121,49.205726470284745,,,2.661e+24,,One Takes All,True
Bolsig,9.167,50.0,,,2.674e+24,,One Takes All,True
Bolsig,9.36,53.25689631412845,,,2.723e+24,,One Takes All,True
Bolsig,9.591,57.20593855676915,,,2.784e+24,,One Takes All,True
Bolsig,9.925,62.93056392100993,,,2.8719999999999997e+24,,One Takes All,True
Bolsig,10.13,66.50688122930399,,,2.9269999999999993e+24,,One Takes All,True
Bolsig,10.59,74.36137194434488,,,3.0469999999999994e+24,,One Takes All,True
Bolsig,10.77,77.32003638851856,,,3.091e+24,,One Takes All,True
Bolsig,11.4,87.86849017253273,,,3.249e+24,,One Takes All,True
Bolsig,11.52,89.89127014555693,,,3.2779999999999994e+24,,One Takes All,True
Bolsig,12.14,100.0,,,3.4229999999999995e+24,,One Takes All,True
Bolsig,12.38,103.8290629035074,,,3.4759999999999997e+24,,One Takes All,True
Bolsig,12.43,104.50642324815794,,,3.486e+24,,One Takes All,True
Bolsig,13.54,121.49781043741264,,,3.711999999999999e+24,,One Takes All,True
Bolsig,13.62,122.68873952713484,,,3.7279999999999996e+24,,One Takes All,True
Bolsig,14.92,141.25177651552298,,,3.947e+24,,One Takes All,True
Bolsig,15.19,144.97411789939844,,,3.9879999999999997e+24,,One Takes All,True
Bolsig,16.67,164.21748093204675,,,4.176e+24,,One Takes All,True
Bolsig,17.25,171.3074479509204,,,4.2359999999999995e+24,,One Takes All,True
Bolsig,18.93,190.9171106297806,,,4.3759999999999995e+24,,One Takes All,True
Bolsig,19.76,200.0,,,4.429e+24,,One Takes All,True
Bolsig,19.98,202.42400608239237,,,4.441e+24,,One Takes All,True
Bolsig,21.88,221.9577533667476,,,4.522e+24,,One Takes All,True
Bolsig,23.68,239.19262547290936,,,4.5659999999999996e+24,,One Takes All,True
Bolsig,25.77,258.0452014861433,,,4.5899999999999996e+24,,One Takes All,True
Bolsig,28.7,282.63995554626183,,,4.585e+24,,One Takes All,True
Bolsig,30.9,300.0000000000001,,,4.5649999999999995e+24,,One Takes All,True
Bolsig,35.5,333.9791279653829,,,4.4969999999999996e+24,,One Takes All,True
Bolsig,44.57,394.6436295637637,,,4.33e+24,,One Takes All,True
Bolsig,56.52,466.32732801016255,,,4.122e+24,,One Takes All,True
Bolsig,62.53,500.0,,,4.0299999999999996e+24,,One Takes All,True
Bolsig,72.11,551.031767798907,,,3.900999999999999e+24,,One Takes All,True
Bolsig,92.44,651.1220571593268,,,3.6859999999999997e+24,,One Takes All,True
Bolsig,119.1,769.392906352565,,,3.486e+24,,One Takes All,True
Bolsig,154.3,909.146661269986,,,3.307e+24,,One Takes All,True
Bolsig,201.5,1074.2855111788708,,,3.152e+24,,One Takes All,True
Bolsig,265.8,1269.4204452301478,,,3.026e+24,,One Takes All,True
Bolsig,355.0,1500.0000000000005,,,2.9309999999999994e+24,,One Takes All,True
Davies et al 1962.,,17.34,2.77e-23,,,,,True
Davies et al 1962.,,19.87,4.8e-23,,,,,True
Davies et al 1962.,,23.12,7.9e-23,,,,,True
Davies et al 1962.,,26.01,1.05e-22,,,,,True
Davies et al 1962.,,28.54,1.39e-22,,,,,True
Davies et al 1962.,,35.8,2.26e-22,,,,,True
Davies et al 1962.,,42.6,2.67e-22,,,,,True
Davies et al 1962.,,57.1,4e-22,,,,,True
Davies et al 1962.,,71.2,5.9e-22,,,,,True
Davies et al 1962.,,85.3,7.4e-22,,,,,True
Davies et al 1962.,,99.3,9.6e-22,,,,,True
Davies et al 1962.,,113.8,1.21e-21,,,,,True
Davies et al 1962.,,127.9,1.48e-21,,,,,True
Davies et al 1962.,,142.0,1.67e-21,,,,,True
Davies et al 1962.,,156.1,1.84e-21,,,,,True
Davies et al 1962.,,170.1,1.92e-21,,,,,True
Davies et al 1962.,,184.2,2.23e-21,,,,,True
Davies et al 1962.,,198.3,2.28e-21,,,,,True
Davies et al 1962.,,226.5,2.92e-21,,,,,True
Davies et al 1962.,,254.7,3.4e-21,,,,,True
Davies et al 1962.,,282.8,3.7e-21,,,,,True
Chanin and Rork 1964.,,8.481,2.26e-24,,,,,True
Chanin and Rork 1964.,,11.31,8.42e-24,,,,,True
Chanin and Rork 1964.,,14.13,1.688e-23,,,,,True
Chanin and Rork 1964.,,19.79,4.551e-23,,,,,True
Chanin and Rork 1964.,,19.95,4.3e-23,,,,,True
Chanin and Rork 1964.,,27.97,1.41e-22,,,,,True
Chanin and Rork 1964.,,28.27,1.45e-22,,,,,True
Chanin and Rork 1964.,,42.4,3.194e-22,,,,,True
Chanin and Rork 1964.,,42.5,3.1e-22,,,,,True
Chanin and Rork 1964.,,56.1,5.1e-22,,,,,True
Chanin and Rork 1964.,,56.54,5.343e-22,,,,,True
Chanin and Rork 1964.,,84.81,9.668e-22,,,,,True
Chanin and Rork 1964.,,85.1,9.4e-22,,,,,True
Chanin and Rork 1964.,,140.9,1.75e-21,,,,,True
Chanin and Rork 1964.,,141.3,1.781e-21,,,,,True
Chanin and Rork 1964.,,197.9,2.592e-21,,,,,True
Chanin and Rork 1964.,,282.7,3.703e-21,,,,,True
Chanin and Rork 1964.,,288.2,3.7e-21,,,,,True
Chanin and Rork 1964.,,420.0,5e-21,,,,,True
Chanin and Rork 1964.,,424.0,5.173e-21,,,,,True
Chanin and Rork 1964.,,563.0,5.6e-21,,,,,True
Chanin and Rork 1964.,,565.4,5.88e-21,,,,,True
Chanin and Rork 1964.,,832.0,6.7e-21,,,,,True
Chanin and Rork 1964.,,848.1,6.869e-21,,,,,True
Davies et al 1962.,,16.96,2.742e-23,,,,,True
Davies et al 1962.,,17.34,2.77e-23,,,,,True
Davies et al 1962.,,19.79,4.806e-23,,,,,True
Davies et al 1962.,,19.87,4.8e-23,,,,,True
Davies et al 1962.,,22.62,7.915e-23,,,,,True
Davies et al 1962.,,23.12,7.9e-23,,,,,True
Davies et al 1962.,,25.42,1.046e-22,,,,,True
Davies et al 1962.,,26.01,1.05e-22,,,,,True
Davies et al 1962.,,28.27,1.385e-22,,,,,True
Davies et al 1962.,,28.54,1.39e-22,,,,,True
Davies et al 1962.,,35.34,2.262e-22,,,,,True
Davies et al 1962.,,35.8,2.26e-22,,,,,True
Davies et al 1962.,,42.4,2.686e-22,,,,,True
Davies et al 1962.,,42.6,2.67e-22,,,,,True
Davies et al 1962.,,56.54,3.958e-22,,,,,True
Davies et al 1962.,,57.1,4e-22,,,,,True
Davies et al 1962.,,70.67,5.937e-22,,,,,True
Davies et al 1962.,,71.2,5.9e-22,,,,,True
Davies et al 1962.,,84.81,7.35e-22,,,,,True
Davies et al 1962.,,85.3,7.4e-22,,,,,True
Davies et al 1962.,,98.94,9.611e-22,,,,,True
Davies et al 1962.,,113.1,1.216e-21,,,,,True
Davies et al 1962.,,113.8,1.21e-21,,,,,True
Davies et al 1962.,,127.2,1.47e-21,,,,,True
Davies et al 1962.,,127.9,1.48e-21,,,,,True
Davies et al 1962.,,141.3,1.64e-21,,,,,True
Davies et al 1962.,,142.0,1.67e-21,,,,,True
Davies et al 1962.,,155.5,1.837e-21,,,,,True
Davies et al 1962.,,156.1,1.84e-21,,,,,True
Davies et al 1962.,,169.6,1.922e-21,,,,,True
Davies et al 1962.,,170.1,1.92e-21,,,,,True
Davies et al 1962.,,183.7,2.233e-21,,,,,True
Davies et al 1962.,,184.2,2.23e-21,,,,,True
Davies et al 1962.,,196.2,2.57e-21,,,,,True
Davies et al 1962.,,197.9,2.29e-21,,,,,True
Davies et al 1962.,,198.3,2.28e-21,,,,,True
Davies et al 1962.,,226.2,2.912e-21,,,,,True
Davies et al 1962.,,226.5,2.92e-21,,,,,True
Davies et al 1962.,,254.4,3.392e-21,,,,,True
Davies et al 1962.,,254.7,3.4e-21,,,,,True
Davies et al 1962.,,282.7,3.675e-21,,,,,True
Davies et al 1962.,,282.8,3.7e-21,,,,,True
Lakshminarasimha et al 1975.,,13.91,3.38e-23,,,,,True
Lakshminarasimha et al 1975.,,27.57,1.15e-22,,,,,True
Lakshminarasimha et al 1975.,,55.82,3.44e-22,,,,,True
Lakshminarasimha et al 1975.,,85.46,9.26e-22,,,,,True
Lakshminarasimha et al 1975.,,114.2,1.31e-21,,,,,True
Lakshminarasimha et al 1975.,,141.7,1.56e-21,,,,,True
Lakshminarasimha et al 1975.,,170.8,1.78e-21,,,,,True
Lakshminarasimha et al 1975.,,203.0,2.04e-21,,,,,True
Lakshminarasimha et al 1975.,,228.2,2.21e-21,,,,,True
Lakshminarasimha et al 1975.,,258.0,2.56e-21,,,,,True
Lakshminarasimha et al 1975.,,283.2,2.7e-21,,,,,True
Lakshminarasimha et al 1975.,,427.8,3.12e-21,,,,,True
Lakshminarasimha et al 1975.,,565.7,3.74e-21,,,,,True
Lakshminarasimha et al 1975.,,718.6,4.52e-21,,,,,True
Lakshminarasimha et al 1975.,,854.7,5.14e-21,,,,,True
Townsend and MacCallum 1934.,,42.4,4.24e-22,,,,,True
Townsend and MacCallum 1934.,,56.54,6.219e-22,,,,,True
Townsend and MacCallum 1934.,,84.81,1.131e-21,,,,,True
Townsend and MacCallum 1934.,,141.3,2.092e-21,,,,,True
Townsend and MacCallum 1934.,,197.9,2.686e-21,,,,,True
Townsend and MacCallum 1934.,,282.7,3.675e-21,,,,,True
DallArmi et al 1992.,,8.803,1.6849e-23,,,,,True
DallArmi et al 1992.,,13.264,3.2511e-23,,,,,True
DallArmi et al 1992.,,17.725,5.6478e-23,,,,,True
DallArmi et al 1992.,,22.391,9.3261e-23,,,,,True
DallArmi et al 1992.,,26.852,1.355e-22,,,,,True
DallArmi et al 1992.,,31.704,1.6943e-22,,,,,True
DallArmi et al 1992.,,36.166,2.3303e-22,,,,,True
DallArmi et al 1992.,,40.627,2.9094e-22,,,,,True
DallArmi et al 1992.,,45.394,3.0636e-22,,,,,True
DallArmi et al 1992.,,54.197,4.0104e-22,,,,,True
DallArmi et al 1992.,,63.222,5.3536e-22,,,,,True
DallArmi et al 1992.,,72.246,7.1452e-22,,,,,True
DallArmi et al 1992.,,81.355,8.0209e-22,,,,,True
DallArmi et al 1992.,,90.482,9.2501e-22,,,,,True
Stern 1963.,,40.0,,,2.5249999999999997e+24,,,True
Stern 1963.,,46.2,,,2.3808999999999994e+24,,,True
Stern 1963.,,59.0,,,2.4746e+24,,,True
Stern 1963.,,67.5,,,2.5184999999999993e+24,,,True
Stern 1963.,,80.5,,,2.5839e+24,,,True
Stern 1963.,,93.6,,,2.6282e+24,,,True
Stern 1963.,,117.2,,,2.645099999999999e+24,,,True
Stern 1963.,,130.5,,,2.682e+24,,,True
Stern 1963.,,160.5,,,2.7414e+24,,,True
Stern 1963.,,192.4,,,2.8067e+24,,,True
Stern 1963.,,218.9,,,2.9237e+24,,,True
Stern 1963.,,272.8,,,2.9691999999999997e+24,,,True
Stern 1963.,,323.0,,,2.9411999999999996e+24,,,True
Stern 1963.,,407.0,,,2.8255e+24,,,True
Stern 1963.,,503.0,,,2.7237e+24,,,True
Stern 1963.,,573.0,,,2.5655e+24,,,True
Stern 1963.,,704.0,,,2.3153e+24,,,True
Stern 1963.,,823.0,,,2.1263999999999997e+24,,,True
Stern 1963.,,93.6,,,2.6279999999999994e+24,,,True
Stern 1963.,,117.2,,,2.6449999999999993e+24,,,True
Stern 1963.,,130.5,,,2.682e+24,,,True
Stern 1963.,,160.5,,,2.741e+24,,,True
Stern 1963.,,192.4,,,2.806999999999999e+24,,,True
Stern 1963.,,218.9,,,2.9239999999999993e+24,,,True
Stern 1963.,,272.8,,,2.968999999999999e+24,,,True
Stern 1963.,,323.0,,,2.9409999999999997e+24,,,True
Stern 1963.,,407.0,,,2.826e+24,,,True
Stern 1963.,,503.0,,,2.7239999999999995e+24,,,True
Stern 1963.,,573.0,,,2.565e+24,,,True
Stern 1963.,,704.0,,,2.315e+24,,,True
Stern 1963.,,823.0,,,2.126e+24,,,True
DallArmi et al 1992.,,9.6328,,,2.2574e+24,,,True
DallArmi et al 1992.,,14.511,,,2.3547999999999994e+24,,,True
DallArmi et al 1992.,,19.512,,,2.3442999999999997e+24,,,True
DallArmi et al 1992.,,24.512,,,2.3760999999999997e+24,,,True
DallArmi et al 1992.,,29.882,,,2.3962e+24,,,True
DallArmi et al 1992.,,34.883,,,2.3576e+24,,,True
DallArmi et al 1992.,,39.863,,,2.2832e+24,,,True
DallArmi et al 1992.,,45.233,,,2.3606999999999999e+24,,,True
DallArmi et al 1992.,,50.111,,,2.4161e+24,,,True
DallArmi et al 1992.,,59.867,,,2.3465999999999999e+24,,,True
DallArmi et al 1992.,,70.114,,,2.3469999999999994e+24,,,True
DallArmi et al 1992.,,80.239,,,2.3847999999999998e+24,,,True
DallArmi et al 1992.,,90.364,,,2.4552999999999996e+24,,,True
DallArmi et al 1992.,,100.24,,,2.5085e+24,,,True
kucukarpaci et al 1981.,,1.4206,,,3.9663e+24,,,True
kucukarpaci et al 1981.,,1.9697,,,3.4158999999999994e+24,,,True
kucukarpaci et al 1981.,,2.7805,,,3.297099999999999e+24,,,True
kucukarpaci et al 1981.,,5.3064,,,2.3725999999999996e+24,,,True
kucukarpaci et al 1981.,,8.0306,,,2.2146999999999997e+24,,,True
kucukarpaci et al 1981.,,13.098,,,2.2094e+24,,,True
kucukarpaci et al 1981.,,18.373,,,2.1629999999999997e+24,,,True
kucukarpaci et al 1981.,,26.293,,,2.3681999999999998e+24,,,True
kucukarpaci et al 1981.,,49.862,,,2.9759999999999994e+24,,,True
kucukarpaci et al 1981.,,98.112,,,3.0805e+24,,,True
kucukarpaci et al 1981.,,122.3,,,3.3937e+24,,,True
kucukarpaci et al 1981.,,149.42,,,3.4121e+24,,,True
kucukarpaci et al 1981.,,195.72,,,3.5773999999999996e+24,,,True
Takeda et al 1982.,,0.42,,,7.857099999999999e+24,,,True
Takeda et al 1982.,,0.57,,,6.3158e+24,,,True
Takeda et al 1982.,,0.71,,,5.859199999999999e+24,,,True
Takeda et al 1982.,,0.85,,,5.294099999999999e+24,,,True
Takeda et al 1982.,,0.99,,,4.999999999999999e+24,,,True
Takeda et al 1982.,,1.13,,,4.6018e+24,,,True
Takeda et al 1982.,,1.41,,,4.0424999999999996e+24,,,True
Takeda et al 1982.,,1.7,,,3.8234999999999994e+24,,,True
Takeda et al 1982.,,1.98,,,3.5100999999999993e+24,,,True
Takeda et al 1982.,,2.26,,,3.2965e+24,,,True
Takeda et al 1982.,,2.83,,,2.8975e+24,,,True
Takeda et al 1982.,,3.39,,,2.7433999999999997e+24,,,True
Takeda et al 1982.,,4.24,,,2.4764e+24,,,True
Takeda et al 1982.,,5.66,,,2.2791999999999999e+24,,,True
Takeda et al 1982.,,7.07,,,2.1923999999999996e+24,,,True
Takeda et al 1982.,,8.49,,,2.1789999999999998e+24,,,True
Takeda et al 1982.,,9.9,,,2.1009999999999996e+24,,,True
Takeda et al 1982.,,11.31,,,2.1662e+24,,,True
Takeda et al 1982.,,14.14,,,2.1429e+24,,,True
Takeda et al 1982.,,16.97,,,2.2982e+24,,,True
Takeda et al 1982.,,19.8,,,2.2475e+24,,,True
Takeda et al 1982.,,22.63,,,2.2977999999999997e+24,,,True
Takeda et al 1982.,,25.46,,,2.3762999999999996e+24,,,True
Takeda et al 1982.,,28.29,,,2.3682999999999997e+24,,,True
Takeda et al 1982.,,33.94,,,2.3865999999999997e+24,,,True
Takeda et al 1982.,,42.43,,,2.4275e+24,,,True
